id	label	dataset
1323663603568922626	0	MFH
1367175647546728450	1	covid5K700
1243852732055924739	1	Covid3s400
1496734725058269184	1	FakeReal
1251618764577267716	1	ArCOV-19
1242738227263520768	0	MFH
1443616660833832964	1	FakeReal
1240242303899439104	1	ArCOV-19
1366660269984874496	1	covid5K700
964684143304085504	1	Rumor
1241499904691716096	1	Covid3s400
1498573847016185857	1	FakeReal
1367022239313498113	0	Newid
1363507770855669760	0	Newid
967429975816245249	1	Rumor
957977841743867904	0	Rumor
1079419624679067648	1	Rumor
1236049096449945600	1	Covid3s400
964747603014496256	1	Rumor
1235523259057217537	1	ArCOV-19
1396640040667820037	1	Newid
1081146483125207040	1	Rumor
1376875693385121792	1	Newid
1293537110583058434	0	covid5K700
1261749258450944001	0	covid5K700
967511611954081792	1	Rumor
1366442748442791936	0	covid5K700
1239661591576088576	0	ArCOV-19
1236986387171336192	0	ArCOV-19
966237621675610112	1	Rumor
1254882037120540672	0	ArCOV-19
1080534199201873920	1	Rumor
975046654175973377	0	Rumor
1502446126905147400	1	FakeReal
1233452226183663617	1	ArCOV-19
1221098482284494851	1	Covid3s400
965719198692528128	1	Rumor
1483446929434587147	1	FakeReal
1224009481673224197	1	ArCOV-19
957979081533992961	0	Rumor
1244665080467382277	1	Covid3s400
1244060978511327233	1	Covid3s400
1262602898028007424	1	covid5K700
1243938007851446273	1	Covid3s400
957921843209482240	0	Rumor
967420328841498625	1	Rumor
957930948380815360	0	Rumor
1504212158955102209	1	FakeReal
1238970457153507329	0	ArCOV-19
1241046776557248514	1	ArCOV-19
962332756406611968	1	Rumor
1227374221581586432	1	ArCOV-19
1292453476614778882	0	covid5K700
963498140807593984	1	Rumor
967451605174951936	1	Rumor
1242586441428983813	1	Covid3s400
1503871225705156610	1	FakeReal
1494812615880683520	1	FakeReal
962329031327797248	1	Rumor
1243515265993912323	1	MFH
1243978944237494272	1	Covid3s400
1245377949110620160	1	Covid3s400
1166441542170664961	0	FakeReal
1246381166132973569	0	MFH
1313002792303419394	1	FakeReal
1232768209415262210	0	ArCOV-19
1246221577382965249	1	Covid3s400
1235268548022472704	0	ArCOV-19
963368649175248896	1	Rumor
1223207778271080449	0	ArCOV-19
1235603021964419072	1	ArCOV-19
1502728149926395916	1	FakeReal
966019775188078595	1	Rumor
1235270391003860993	1	ArCOV-19
1504145757665996805	1	FakeReal
1054130539123392512	1	Rumor
954942077745364992	0	Rumor
1078291333650046976	1	Rumor
1296118652740280321	1	covid5K700
958062096259993600	0	Rumor
967323831928008705	1	Rumor
1054723273408307200	1	Rumor
967480080489426944	1	Rumor
1261717638134235142	1	MFH
967008953057120256	1	Rumor
961226302018727936	0	Rumor
1291379597792206849	1	covid5K700
1253759620511928320	1	MFH
1239320560162803712	0	ArCOV-19
966178340288811009	1	Rumor
1296362619004231681	1	covid5K700
967052876446134272	1	Rumor
1437382547118374913	0	FakeReal
1054695365591621632	1	Rumor
1366722358837473282	0	covid5K700
1496983344822763524	1	FakeReal
1279319873571696640	1	covid5K700
1257413246023319557	1	MFH
1222642761003937792	0	ArCOV-19
1235143956800966656	0	ArCOV-19
1368569470009159680	1	Newid
1325745292159971328	1	FakeReal
1247275811012579330	1	ArCOV-19
1235176601651949568	0	ArCOV-19
1237132820646170624	1	ArCOV-19
1249764394134896641	1	ArCOV-19
960183863568945155	1	Rumor
1503520965371830272	1	FakeReal
1230167283928047616	1	ArCOV-19
967310347727187968	1	Rumor
1082614012502831104	1	Rumor
1247150687601000448	1	ArCOV-19
1082616794563731457	1	Rumor
1293185405702086656	1	covid5K700
967000259892310016	1	Rumor
1238151847975817217	1	Covid3s400
1502727061160484866	1	FakeReal
966249961271844864	1	Rumor
1241859979591798784	1	covid5K700
1293481411035443202	1	covid5K700
1235284825273184260	0	ArCOV-19
1503273820035158016	1	FakeReal
1245031264522063880	0	ArCOV-19
1228608412830834688	0	ArCOV-19
1367041819117301760	1	covid5K700
1360622592885985281	1	Newid
1483429156314570756	0	FakeReal
1292147574456094720	1	covid5K700
1296531278628556802	0	covid5K700
1241235703792615424	0	covid5K700
1047170083213205505	1	Rumor
1375448490860511240	1	FakeReal
1368356056112500737	1	Newid
957921683146502144	0	Rumor
960640427971014656	1	Rumor
1323578182600171526	1	FakeReal
1396069606033395712	0	Newid
1058640482518138880	0	FakeReal
1367525336360116230	1	covid5K700
1073710378713006080	1	Rumor
1504392864175898638	1	FakeReal
1361816295784783879	1	Newid
1293106511632314368	1	covid5K700
966553144133083137	1	Rumor
954437522310025217	0	Rumor
1079765733746331648	1	Rumor
967529321236697088	1	Rumor
1252001125580103685	1	ArCOV-19
1297579515477196803	1	covid5K700
1236683097141153797	1	Covid3s400
1221514257348558848	0	Covid3s400
1366898863051784192	1	covid5K700
967449492185341952	1	Rumor
964250704536883202	1	Rumor
1366358574578999301	0	covid5K700
1494228840914296835	1	FakeReal
1453034510858301441	0	FakeReal
1262619690301566976	1	MFH
1242531950704898051	1	Covid3s400
1462025433864671233	0	FakeReal
957984150400716801	1	Rumor
1017901758335422464	1	Rumor
1235320261555167236	0	ArCOV-19
1484089177817989123	1	FakeReal
1400859175710826497	1	Newid
1368520377337606144	1	Newid
967450995570692096	1	Rumor
1079162044413296640	1	Rumor
1241865119677779968	1	covid5K700
1237418321970159618	1	Covid3s400
1227707375508955138	1	ArCOV-19
959161953880035328	1	Rumor
957960393913192448	0	Rumor
1327989738385666048	1	FakeReal
1082348191419375616	0	Rumor
1293150453501435910	1	covid5K700
1366272417753161728	1	covid5K700
963820266789986305	1	Rumor
1242137188181172230	1	Covid3s400
1235429090125139968	0	ArCOV-19
1047197626645585920	1	Rumor
1247455955652132864	1	ArCOV-19
1496513797678374918	1	FakeReal
1016099613131071488	1	Rumor
1238215808305844230	1	Covid3s400
1234135232397348864	1	Covid3s400
967377627483910144	1	Rumor
1503855330572210176	1	FakeReal
564737570425155584	1	FakeReal
958085747365556224	1	Rumor
1079728791524646912	1	Rumor
1376392368434331652	0	Newid
1295630654806413314	0	covid5K700
1043729768712159232	1	FakeReal
1080522756788240385	1	Rumor
1388365062772072448	1	Newid
1230435452391432192	0	ArCOV-19
963422539916726273	1	Rumor
1396489563120472064	0	FakeReal
958754066737266690	0	Rumor
1015732912057020417	1	Rumor
967511671743963136	1	Rumor
1082535476152713216	0	Rumor
1498331691143815170	0	FakeReal
1503974347836465152	1	FakeReal
966991087595290624	1	Rumor
966075912889434113	1	Rumor
967374816851517443	1	Rumor
1081610894277263361	1	Rumor
966510242635841536	1	Rumor
1239876805374423040	1	MFH
1252521927543062529	0	covid5K700
1298520768280694784	1	covid5K700
1264239903031930885	1	covid5K700
967500722840350720	1	Rumor
1236376439756410882	0	ArCOV-19
1238972888935542791	0	ArCOV-19
1293758984588005384	1	covid5K700
1313169731785035784	1	FakeReal
967415853649145856	1	Rumor
960400400569524224	1	Rumor
1241430791948767243	1	covid5K700
1242778848015646721	1	Covid3s400
1079103132699975680	1	Rumor
1223692203882696704	0	ArCOV-19
1272287128156807176	1	MFH
957914953465389058	0	Rumor
1232966584957898752	1	ArCOV-19
957954168475586560	0	Rumor
967502118499348482	1	Rumor
1198591426591969280	0	FakeReal
1250193003513176064	1	ArCOV-19
1054129888570019841	1	Rumor
1501480422085210121	1	FakeReal
1236730274236547072	0	MFH
1293488696293879808	0	covid5K700
1079775596845113345	1	Rumor
979824525461393413	1	Rumor
1253809075336470528	1	ArCOV-19
1361816220761272320	1	Newid
967454741327466504	1	Rumor
967236063046619136	1	Rumor
967403428078120960	1	Rumor
1079663125329195009	1	FakeReal
1222640122186825728	0	ArCOV-19
1394450028865916928	0	Newid
1241847291440517121	1	covid5K700
1241662984230928384	1	covid5K700
967402846957264896	1	Rumor
1053372967705550848	0	Rumor
1367057054339325953	1	covid5K700
1504171402773114882	1	FakeReal
1371748444201758722	1	Newid
1360165263879122947	1	Newid
1429440660478779394	0	FakeReal
980455273566490624	1	Rumor
967398560844132353	1	Rumor
1082343408587468800	1	Rumor
1073698312518336512	1	Rumor
967459420027449345	1	Rumor
1244658436324941826	0	MFH
959852984623599617	0	Rumor
1496766264274046978	1	FakeReal
966832198178439169	1	Rumor
963507533221695488	1	Rumor
1081879631731613696	1	Rumor
978050212051734528	1	Rumor
1328972905686978562	1	FakeReal
1498371210333274120	1	FakeReal
1327325629797298176	1	FakeReal
1073698136672124929	1	Rumor
1501813982738452487	1	FakeReal
967163666985611265	1	Rumor
1483066498532921347	1	FakeReal
967864554297479170	1	Rumor
967132388684976128	1	Rumor
1469604421680209920	0	FakeReal
978040186528522240	1	Rumor
1366799464325926912	0	covid5K700
998327969163571203	0	Rumor
1235329601339043841	0	ArCOV-19
1293112876446691331	1	covid5K700
1241832409722769408	1	ArCOV-19
980444535196192773	1	Rumor
1503883745631387650	1	FakeReal
1224391820093939713	1	ArCOV-19
1366618345722810372	1	covid5K700
1366327049527431173	0	covid5K700
967505346007912449	1	Rumor
1239176642402103304	0	ArCOV-19
1236015023467769862	1	ArCOV-19
1298943166893129728	1	covid5K700
967494760217923587	1	Rumor
1327344142020702209	1	MFH
966593420583202816	1	Rumor
1242956239149170694	1	ArCOV-19
1234848168447180805	0	ArCOV-19
1276515335009697792	1	MFH
1353327942353485825	0	FakeReal
1504208386648207361	1	FakeReal
1244037584973713414	1	Covid3s400
1367032411918336002	1	covid5K700
1375385880895033346	0	Newid
1078275197944377344	1	FakeReal
1421448362256109574	1	FakeReal
961484324058124289	0	Rumor
1230139008719687681	0	ArCOV-19
1054667730924773376	1	Rumor
1290361661120012288	1	covid5K700
965623672420618241	1	Rumor
967354964736700416	1	Rumor
1081958573029023744	1	Rumor
967379116428349440	1	Rumor
1324140113773928449	1	FakeReal
1497309864640618501	1	FakeReal
1470773640107016206	1	FakeReal
1239221436230905858	0	MFH
963560691264376834	1	Rumor
1244365999748587520	0	MFH
1250164123775705090	1	ArCOV-19
967388098479968257	1	Rumor
1079746168106766337	1	Rumor
1501931578460569605	1	FakeReal
980467485534277632	1	Rumor
967328737997086721	1	Rumor
967464579864424448	1	Rumor
967408965154942976	1	Rumor
1235989449550462977	1	Covid3s400
1241133061036814342	0	covid5K700
1479167658197200899	0	FakeReal
1249700157882580992	1	ArCOV-19
1198984987300782081	1	FakeReal
967321133199577093	1	Rumor
1293541018365722624	1	covid5K700
1082372308004687884	1	Rumor
1500039433504137219	1	FakeReal
967448822350778373	1	Rumor
1081616307097923584	1	Rumor
1076871099462443008	1	Rumor
1503830493988597772	1	FakeReal
1058716240204742657	1	Rumor
1367088797519872003	1	covid5K700
959113723699965954	1	Rumor
957913907389190144	0	Rumor
967471464801886210	1	Rumor
962338626054090752	1	Rumor
1504869338960039968	1	FakeReal
968204007129960448	0	Rumor
967460089773920257	1	Rumor
1047192925359276033	1	Rumor
1299355074184065025	1	covid5K700
962335454069755904	1	Rumor
1223715256603725825	0	ArCOV-19
1505242705302941696	1	FakeReal
1047199613458022400	1	Rumor
1236095657791950848	1	Covid3s400
967422651726745601	1	Rumor
963494797657935872	1	Rumor
1081900052614991873	1	Rumor
1079136718127812613	1	Rumor
967469743258193920	1	Rumor
1366339521831448579	0	covid5K700
1367167710279442443	0	covid5K700
1221347185415151616	0	Covid3s400
1073703715650048000	1	Rumor
1226821159976656896	1	ArCOV-19
966337409473531904	1	Rumor
967376063838945285	1	Rumor
1483786820332761089	1	FakeReal
978041099976626176	1	Rumor
1294009174490329089	1	covid5K700
1080915953607737344	1	Rumor
1235961903303798784	1	covid5K700
1354488876610543617	1	FakeReal
1367007835016421381	1	covid5K700
1368480803899011072	1	Newid
1256966496674295808	1	MFH
1269300367101173760	1	MFH
967499750504321024	1	Rumor
955081382857990144	1	Rumor
980439259793510401	1	Rumor
1295688026534879232	1	covid5K700
1054132995525763072	1	Rumor
963355142203564032	1	Rumor
1261482596384542721	0	covid5K700
1235622352651776000	1	Covid3s400
1073702514384560128	1	Rumor
967418482253017088	1	Rumor
967432254363447298	1	Rumor
1326481699274956800	1	FakeReal
1073705502117371906	1	Rumor
1405458126363529217	0	FakeReal
1301555420285358082	1	MFH
1496987475906113543	1	FakeReal
1055898452385763328	0	Rumor
1293230705602895872	1	covid5K700
1289606344656302080	1	covid5K700
1054130787136737282	1	Rumor
1224354888987095040	0	ArCOV-19
1323673305979768832	0	MFH
1248955468107649030	1	Covid3s400
1078281673282895873	1	FakeReal
1376441248433721347	1	Newid
1199026999282610179	1	FakeReal
1503123507613470733	1	FakeReal
1224553560802840577	0	ArCOV-19
1479831562309062656	1	FakeReal
1250380769190719488	0	Covid3s400
959113980752035840	1	Rumor
1047197705343291394	1	Rumor
957942882807185408	0	Rumor
1264762000908914688	1	covid5K700
958044714279817217	0	Rumor
1244007646463737857	1	Covid3s400
1366848284766183426	1	Newid
1015665853076041728	1	Rumor
1503708687512346625	1	FakeReal
1245452354335490049	1	Covid3s400
1366714785841238021	0	covid5K700
1079104623468863488	1	Rumor
1366751406485614593	0	covid5K700
1487439205177438209	1	FakeReal
1231972049989644294	0	MFH
1366739045477478403	0	covid5K700
1365704145399930885	0	Newid
1236384385911468035	0	ArCOV-19
1402358328127373315	1	Newid
967279881729044480	1	Rumor
1245384156093218816	1	MFH
1238841134765441025	1	ArCOV-19
1253819844727799812	1	ArCOV-19
1073708554991874048	1	Rumor
1289391652239417345	1	covid5K700
1241032279490732043	0	MFH
955081747879940096	1	Rumor
1235309641808179203	0	ArCOV-19
1081857239672127488	1	Rumor
967470331484082178	1	Rumor
967396582294523904	1	Rumor
1298519296503623680	1	covid5K700
955130987960242177	0	Rumor
1293992877270405121	1	covid5K700
1366736101952671751	0	covid5K700
1232352261487124480	0	ArCOV-19
1237144996387659776	0	ArCOV-19
1295664582787239940	1	MFH
1079428035311554561	1	Rumor
1293567069045350401	1	covid5K700
967508879625113614	1	Rumor
1081609446416175106	1	Rumor
1503719028438806532	1	FakeReal
1052131086648655872	0	Rumor
967340417439150080	1	Rumor
967478305409597440	1	Rumor
1241091591105908737	1	Covid3s400
1502936527034277891	1	FakeReal
1228689052980973569	0	ArCOV-19
1368329187434586112	1	Newid
1462545613808029702	0	FakeReal
967468524317929472	1	Rumor
1236992892780122113	1	Covid3s400
1337327597689167872	1	FakeReal
1396106346810990592	1	Newid
1224438472649265152	1	ArCOV-19
1321369765378772993	0	FakeReal
1241434603497369604	0	MFH
957942330123747328	0	Rumor
1293112719684468736	1	covid5K700
965706451938406401	1	Rumor
967480346131525633	1	Rumor
1242081095677607937	1	MFH
1261920731438419971	1	MFH
1244310677482868739	1	Covid3s400
1184594135673659393	0	FakeReal
1265313943943286784	0	FakeReal
1370480452931321856	1	Newid
966302392869408768	1	Rumor
1375507845312040960	1	FakeReal
967400815756500995	1	Rumor
1244323515416719360	1	Covid3s400
1297881539985002496	1	covid5K700
1081600043642163200	1	Rumor
1254204313494335488	1	Covid3s400
1370723358376128513	0	Newid
1244291695912591360	1	ArCOV-19
1254114755016622087	1	ArCOV-19
1297757681734881280	1	covid5K700
967495782168453120	1	Rumor
1290553793466249216	1	covid5K700
1245027766199824386	1	ArCOV-19
1293122832738680833	1	covid5K700
1440026178539118594	0	FakeReal
957943765846634496	0	Rumor
979861689238777856	0	Rumor
978038394335965186	1	Rumor
1293176340343132166	1	covid5K700
1081864226703097859	1	Rumor
1293114270943784960	1	covid5K700
957928499326701573	0	Rumor
967385861838000129	1	Rumor
1504872765660094467	1	FakeReal
957911916218933248	0	Rumor
957944509261893633	0	Rumor
1246500104640630785	0	MFH
1296481495222292487	1	covid5K700
1079063023682183168	1	Rumor
1497275612142215172	1	FakeReal
957921634639319040	0	Rumor
1249631957593530369	1	MFH
963363673363353600	1	Rumor
963542693371662336	1	Rumor
967455294551986176	1	Rumor
955168236366192641	1	Rumor
1204160531592097792	0	FakeReal
1489576978265124872	1	FakeReal
1293159337989476352	1	covid5K700
1376272172616912900	0	Newid
1235964747473981440	0	MFH
1081352091313033218	1	Rumor
967424973303316480	1	Rumor
1388939842755698688	0	Newid
959831277875662848	1	Rumor
1492390281181900804	1	FakeReal
1235922170506772481	0	ArCOV-19
967402687078821888	1	Rumor
1274679401301651461	1	MFH
1078335796606889985	1	Rumor
958322139307937793	1	Rumor
1262622009927876609	1	MFH
1377219873730781192	1	FakeReal
1261635806055276545	1	MFH
1058691574551470080	1	Rumor
1366708565449322496	1	covid5K700
960778948828454912	0	Rumor
957913987332673536	0	Rumor
1054680632746483712	1	Rumor
975828778546024450	0	FakeReal
1262074891207086080	1	MFH
961315574272929792	0	Rumor
980441254076076032	1	Rumor
1501279249835216896	1	FakeReal
1460321235666096133	1	FakeReal
1236028502740275200	0	ArCOV-19
967452061020368899	1	Rumor
1503809646393544715	1	FakeReal
1294610791514214400	1	covid5K700
1224282632059359232	1	ArCOV-19
1367446919556046850	0	covid5K700
1501931436630106119	1	FakeReal
1238152577163935744	0	ArCOV-19
964757022288773121	1	Rumor
1484227483729805318	1	FakeReal
1306191664835432448	0	MFH
1504525723402448904	1	FakeReal
1499857629346250752	1	FakeReal
1352861059296727040	0	FakeReal
1503332759942664193	1	FakeReal
1367198636736708616	1	covid5K700
1326960119301754880	1	FakeReal
1503112529337360389	1	FakeReal
1261551266729246726	1	covid5K700
1501168132123246595	1	FakeReal
1081873056526684160	1	Rumor
1246702396438347776	0	MFH
1240065623838736384	1	Covid3s400
1499455821880643597	1	FakeReal
1375398733446266885	0	Newid
1504767475350740992	1	FakeReal
957923605836333056	0	Rumor
1374680430264397824	0	Newid
1323658210235031553	0	MFH
1238600101762863105	0	ArCOV-19
1313512677663223811	1	FakeReal
1293641216970588163	1	covid5K700
1502624889924161540	1	FakeReal
1366651990902779906	1	covid5K700
1443459139418664960	1	FakeReal
963503202778918918	1	Rumor
1250017415691468801	1	Covid3s400
1047195163125305347	1	Rumor
1239335974817222657	0	ArCOV-19
1239826113515446273	1	covid5K700
1242166177658437633	1	MFH
859089737155563520	0	FakeReal
1058715883793797120	1	Rumor
957926130635476992	0	Rumor
1293137818701750272	1	covid5K700
1252408422886076417	0	ArCOV-19
1244370209466712064	1	Covid3s400
966383867300114433	1	Rumor
1430627676616802305	1	FakeReal
1234913701976780800	1	MFH
1237040619635314690	0	ArCOV-19
1073722103076192257	1	Rumor
1367465596481339392	0	covid5K700
1368332779281412096	1	Newid
1371039916071612416	0	Newid
967449735081668608	1	Rumor
1239982331915407360	1	Covid3s400
1367525327145226244	0	covid5K700
1237834729950412803	1	Covid3s400
1504549856127459331	1	FakeReal
980528661299376128	1	Rumor
1324280908841684992	1	FakeReal
967509851491487744	1	Rumor
1238550809908051968	1	Covid3s400
958359682292297728	1	Rumor
1508093620125061123	1	FakeReal
967506765121191936	1	Rumor
1375538772570439684	0	Newid
1073709985106927628	1	Rumor
1078559614654955521	1	Rumor
967423361784668160	1	Rumor
1285229850052251649	1	FakeReal
1116781119037431809	1	FakeReal
1293111259567620096	1	covid5K700
967277008899248128	1	Rumor
1496425103856480259	1	FakeReal
1292187244938264581	1	covid5K700
1293113677449531392	1	covid5K700
1504218074328805378	1	FakeReal
964411505440534528	1	Rumor
1498427734556659715	1	FakeReal
1366739755036258306	0	covid5K700
1242563204661809159	1	covid5K700
967457620356460550	1	Rumor
1239240758403751942	1	Covid3s400
1248953733783920640	1	Covid3s400
1238977850801340422	0	ArCOV-19
1503783675783221262	1	FakeReal
1293190433275748355	1	covid5K700
1504748508313698304	1	FakeReal
1078557481394163712	1	Rumor
1499655894702993412	1	FakeReal
967458443710824450	1	Rumor
1244462373626417152	0	MFH
1501614037704089604	1	FakeReal
1241357903761735681	0	covid5K700
1251542017013776384	1	ArCOV-19
967369124061089792	1	Rumor
1253243462331150336	1	MFH
962337691785400321	1	Rumor
1223743799261900801	0	ArCOV-19
1237115795274108932	1	Covid3s400
1376763694022078465	1	Newid
1254742263017680896	0	MFH
1078586084303478785	1	Rumor
1057006513162805252	0	Rumor
1494876898844983303	1	FakeReal
1235151087058989056	0	ArCOV-19
1079060969253453825	1	Rumor
957944868118122496	0	Rumor
1233155641927196672	0	ArCOV-19
1054140796314763266	1	Rumor
959115697682083840	1	Rumor
967055328834617344	1	Rumor
1081625153249951744	1	Rumor
1249009767194013696	1	MFH
1233121514272239621	1	ArCOV-19
1078274976938188801	1	Rumor
1285603486789500928	0	covid5K700
1501898058682052608	1	FakeReal
967422586706694147	1	Rumor
967457503448633344	1	Rumor
1484995787494936582	1	FakeReal
1354332119040929792	0	FakeReal
1082283174389039111	1	Rumor
1492520935827595267	1	FakeReal
1082343079892402177	1	Rumor
1366879478484467714	1	covid5K700
1360330529816608770	0	FakeReal
1241692106906796034	1	Covid3s400
965232125048958981	1	Rumor
1238434471008972800	0	Covid3s400
1251481842626318336	0	MFH
1367087975771893765	0	Newid
1368413507138580481	1	Newid
1297172109039476741	1	covid5K700
1247558176666456065	1	ArCOV-19
980472894479355904	1	Rumor
1245447677036367879	1	Covid3s400
1239869337068023808	1	Covid3s400
1501124823963123712	1	FakeReal
966682890376327170	1	Rumor
964660460103569412	1	Rumor
967423864618799104	1	Rumor
1366115821974650890	0	FakeReal
1367111996051709956	0	covid5K700
967498053304438784	1	Rumor
1366458406295515144	0	covid5K700
957981903423983616	0	Rumor
963392595589255168	1	Rumor
1054141537074987008	1	Rumor
1296901055427629057	0	covid5K700
966949950180483072	1	Rumor
1491137170715082753	1	FakeReal
1502991874625355783	1	FakeReal
1245460275966496769	1	Covid3s400
1243679338039578626	0	ArCOV-19
1223478231145361408	0	ArCOV-19
1073724765213507584	1	Rumor
1079064253284274177	1	Rumor
1237991637151879168	1	covid5K700
1081875853754228736	1	Rumor
967421530731876352	1	Rumor
967504622549127170	1	Rumor
1244574447819993089	1	MFH
1225013843505577984	0	ArCOV-19
1055967402389921792	0	Rumor
963530466899918848	1	Rumor
1242225765925752835	0	ArCOV-19
1234882792334512129	0	ArCOV-19
1241508196436578305	1	covid5K700
1298645753649418241	1	covid5K700
1373520760849846272	1	FakeReal
1054665783912132608	1	Rumor
1234379235843887105	1	ArCOV-19
1249023297691533315	1	ArCOV-19
1073702896187912192	1	Rumor
1362704075243061251	0	Newid
967458967881437185	1	Rumor
1374096942779805698	1	Newid
1293497527522689024	0	covid5K700
959115386473066498	1	Rumor
1379855989193728002	0	Newid
967471567881097216	1	Rumor
1252761910182805505	1	ArCOV-19
1299216446602518536	1	covid5K700
959113977480359936	1	Rumor
1496859616545845251	1	FakeReal
1503133803451138049	1	FakeReal
1241829684880515075	0	ArCOV-19
1223701220088520706	0	ArCOV-19
1454099300854681600	1	FakeReal
1254406407065124865	0	MFH
967470216132399105	1	Rumor
1054130619918311425	1	Rumor
1054783017275797504	1	Rumor
1366359465725988868	1	covid5K700
1082587073587134464	0	Rumor
1496789673523429382	1	FakeReal
1244560517584347137	1	Covid3s400
962336537961795589	1	Rumor
1366301677104472072	0	Newid
1081581467610857473	1	Rumor
959131652315369473	1	Rumor
1293123161840594944	1	covid5K700
1244333207727812614	1	Covid3s400
967703468050997250	1	Rumor
1376286118266687489	1	Newid
1238513318685442048	1	ArCOV-19
1240757857328513028	1	Covid3s400
967293383680188416	1	Rumor
1505082907903381505	1	FakeReal
1337404837521133569	0	FakeReal
1294958216154054658	1	covid5K700
1240684472426729472	0	covid5K700
1079720973383946240	1	Rumor
1417888413605314567	1	FakeReal
1290216121715445765	1	covid5K700
1279059102082228226	1	MFH
958302458173935616	0	Rumor
1501238065498632201	1	FakeReal
954827367977029632	0	Rumor
1247145081359994885	0	MFH
963386629539926016	1	Rumor
1249647239317913600	1	MFH
1504037075309379586	1	FakeReal
1047208451145945093	1	Rumor
1236666321015918592	0	ArCOV-19
1243497487891128320	1	ArCOV-19
1505114355729199108	1	FakeReal
1228329622837788673	0	ArCOV-19
963517848000827392	1	Rumor
959114516469559296	1	Rumor
967457630410231809	1	Rumor
1401427660102848514	1	Newid
1366482163810598919	0	covid5K700
1247886233650343943	1	Covid3s400
1250653318420082690	0	ArCOV-19
1079741249777819648	1	Rumor
1490441286628909056	1	FakeReal
1326653889123409920	1	MFH
1081657850684952576	1	Rumor
1240578910095659009	0	MFH
1268988409844060161	1	MFH
1466002237826777089	1	FakeReal
1081660800215990272	1	Rumor
967520376568893440	1	Rumor
1021011249495240704	0	FakeReal
1292141639033643008	1	MFH
1362017249196986368	1	Newid
979814929292083200	1	Rumor
1244880438457298945	0	MFH
1366831284014755842	1	covid5K700
1338231473560821762	0	FakeReal
1240983855022182402	0	MFH
959113985458044931	1	Rumor
1367028051842899968	1	covid5K700
967449948290732032	1	Rumor
1238878044162592770	1	Covid3s400
1081573407244861440	1	Rumor
1242605670773460992	1	Covid3s400
1376619244134219780	1	Newid
1293162803487035398	1	covid5K700
1502249921772195842	1	FakeReal
967455342379655168	1	Rumor
967494081474678786	1	Rumor
1501237787110039559	1	FakeReal
1230211494492680198	0	ArCOV-19
967341109683871744	1	Rumor
967452752761769984	1	Rumor
1293116184167055361	0	covid5K700
967451449495117825	1	Rumor
967527012226224136	1	Rumor
1240759135668441090	0	ArCOV-19
973939035818295296	0	Rumor
1276548147507007488	1	MFH
1081624463731580933	1	Rumor
1395819180151087104	1	Newid
1079104527238868993	1	Rumor
1081158471599489025	1	Rumor
1238539791228116993	0	MFH
1243498847852257280	1	ArCOV-19
1244958793110302721	0	MFH
1355769872513380356	0	Newid
1488910899939315714	1	FakeReal
1054142296470499329	1	Rumor
963405751711563776	1	Rumor
963382146504290305	1	Rumor
967478328763576320	1	Rumor
973593736121913344	0	Rumor
1081636555834511360	1	Rumor
967542860194156549	1	Rumor
1239230226527408134	0	MFH
1243673297398661127	1	Covid3s400
1494662097841664002	0	FakeReal
1251867419091615745	1	MFH
1180226982967173121	0	FakeReal
1293278039523102722	1	covid5K700
1241500897496256516	1	covid5K700
957927035686608897	0	Rumor
1296487537993801728	1	covid5K700
1293136538541465601	1	covid5K700
1246149605634564096	1	ArCOV-19
1054668304693030912	1	Rumor
1239129226709798913	0	ArCOV-19
1073704984754225153	1	Rumor
1246206101051314181	1	Covid3s400
966693102361686017	1	Rumor
1366073447315570689	0	Newid
1047170713365499904	1	Rumor
1394673454159433730	0	Newid
1317884945369649158	1	MFH
1285152000074829826	0	covid5K700
1250301132804513795	1	MFH
967473362632048641	1	Rumor
1496746978855858176	1	FakeReal
1232126669017636864	0	ArCOV-19
1249350223077441537	1	MFH
1289526451159683072	1	covid5K700
967429554703912961	1	Rumor
1243616455867994115	1	Covid3s400
1366701237622747141	0	covid5K700
960187098157473793	1	Rumor
1492208868226748427	1	FakeReal
1054132475411210241	1	Rumor
1228446566480064519	0	ArCOV-19
1055539397775552512	0	Rumor
967322050808500229	1	Rumor
1347957509747843075	1	Newid
1278281563369848832	1	MFH
1297817231917748226	1	covid5K700
1082682390529626112	1	Rumor
1223650966484013056	1	Covid3s400
1241471516585406465	1	covid5K700
1504114410683576321	1	FakeReal
1055926845470924807	0	Rumor
1240001431438049285	1	Covid3s400
967403080932306950	1	Rumor
1196877904145264641	1	FakeReal
1366780446995054599	0	covid5K700
963790055545475073	1	Rumor
1081587411224879104	1	Rumor
1221933939662770176	0	ArCOV-19
967448451658207233	1	Rumor
1504185744973303810	1	FakeReal
1242872321997709312	1	Covid3s400
967470302988062720	1	Rumor
973530449183150081	0	Rumor
954314419814780929	0	Rumor
1244640123226132481	1	Covid3s400
1487148550710517761	1	FakeReal
1504091976102256647	1	FakeReal
967516385248206848	1	Rumor
1471506658509479955	0	FakeReal
964726662041624576	1	Rumor
1371237835177656322	0	Newid
1371100040018726915	0	Newid
1444083845226123266	1	FakeReal
1368219867535597568	0	Newid
1289595256996917250	1	covid5K700
975063312332443650	0	Rumor
1255648059339538435	1	covid5K700
1291261399168102400	1	covid5K700
1081878996202209280	1	Rumor
1235595933880061954	1	Covid3s400
